id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50704896,Guesthouse in Asheville · ★4.97 · 2 bedrooms · 2 beds · 1 bath,409743015,Sarah,,28803,35.5682,-82.51913,Entire home/apt,115,2,63,2023-09-04,2.61,1,342,27,
50723495,Rental unit in Asheville · ★4.91 · 1 bedroom · 2 beds · 1 bath,24977948,Nick,,28805,35.6223,-82.47773,Entire home/apt,150,2,34,2023-09-04,1.38,2,90,14,
50730302,Camper/RV in Asheville · ★5.0 · 1 bedroom · 4 beds · 1 bath,290850305,Scott And Marilou,,28806,35.54888,-82.62817,Entire home/apt,151,1,43,2022-10-16,1.67,2,29,5,
50749508,Home in Asheville · ★4.96 · 1 bedroom · 1 bed · 1 private bath,204005138,Tamara & Sergey,,28806,35.60454,-82.61136,Private room,58,1,91,2023-09-01,3.41,3,315,31,
50750210,Guest suite in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,403566878,Ginger,,28805,35.58817,-82.46831,Entire home/apt,100,2,15,2023-09-03,0.59,2,180,6,
50775740,Home in Asheville · ★5.0 · 4 bedrooms · 4 beds · 2 baths,41908335,Tal,,28801,35.60558,-82.54884,Entire home/apt,190,29,9,2023-07-30,0.36,1,180,4,
50785962,Guest suite in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,410446440,David,,28806,35.57261,-82.62402,Entire home/apt,92,2,60,2023-07-30,2.33,2,26,20,
50787381,Home in Asheville · ★4.91 · 4 bedrooms · 5 beds · 3.5 baths,143420390,Adi,,28803,35.54421,-82.46196,Entire home/apt,178,2,68,2023-09-04,2.64,1,323,25,
50790364,Guest suite in Asheville · ★4.98 · 1 bedroom · 2 beds · 1 bath,7099170,Anna,,28806,35.59376,-82.58938,Entire home/apt,99,2,55,2023-07-04,3.24,1,255,32,
50792341,Rental unit in Asheville · ★4.98 · 1 bedroom · 3 beds · 1 bath,40824421,Bill & Leslie,,28801,35.60325,-82.56573,Entire home/apt,130,2,81,2023-09-09,3.26,1,104,33,
50792460,Guest suite in Fletcher · ★4.92 · 1 bedroom · 1 private bath,326872002,Vernon,,28732,35.45537,-82.48408,Private room,65,2,52,2023-09-10,1.99,1,140,26,
50803225,Guest suite in Arden · ★4.95 · 1 bedroom · 1 bed · 1 bath,403441498,Elizabeth,,28704,35.45009,-82.52115,Entire home/apt,70,2,59,2023-09-10,2.25,1,335,26,
50813196,Cottage in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,147235635,Justin,,28801,35.598209,-82.560051,Entire home/apt,209,1,35,2023-09-10,1.33,1,266,27,
50821632,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 3.5 baths,118805084,Joseph,,28806,35.58009,-82.5696,Entire home/apt,225,28,3,2022-12-03,0.13,1,316,2,
50828311,Home in Asheville · ★4.93 · 2 bedrooms · 2 beds · 1 bath,47777952,Mary,,28806,35.59488,-82.62097,Entire home/apt,112,3,41,2023-09-04,1.56,2,41,16,
50852923,Rental unit in Asheville · ★4.87 · 1 bedroom · 1 bed · 1 bath,175054780,Scott,,28806,35.5703,-82.59138,Entire home/apt,133,1,61,2023-09-04,2.39,1,319,4,
50872089,Home in Asheville · 1 bedroom · 1 bed · 1.5 baths,411310266,Joanna,,28803,35.55658,-82.51273,Private room,56,5,0,,,1,0,0,
50893805,Bungalow in Asheville · ★4.93 · 2 bedrooms · 2 beds · 1 bath,216854469,Lyle,,28806,35.60146,-82.60924,Entire home/apt,120,1,168,2023-08-23,7.52,2,295,94,
50897156,Home in Asheville · ★5.0 · 3 bedrooms · 8 beds · 2.5 baths,714507,Hany,,28806,35.53488,-82.62327,Entire home/apt,261,2,35,2023-07-23,1.37,2,24,16,
50901489,Home in Asheville · ★4.90 · 2 bedrooms · 3 beds · 1 bath,108970424,Julie,,28806,35.52726,-82.60928,Entire home/apt,103,1,168,2023-09-04,6.40,1,258,64,
50954616,Home in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,24226447,John,,28806,35.58805,-82.60121,Private room,52,1,22,2023-09-03,0.84,2,62,11,
50973918,Home in Asheville · ★4.83 · 5 bedrooms · 6 beds · 2.5 baths,4724682,Andress & Alex,,28806,35.587,-82.57979,Entire home/apt,127,3,24,2023-05-21,1.01,1,7,17,
50993252,Rental unit in Asheville · ★4.93 · 1 bedroom · 1 bed · 1 bath,374979840,Stephanie,,28801,35.60064,-82.56096,Entire home/apt,75,2,201,2023-09-10,7.93,2,344,97,
50993973,Guest suite in Asheville · ★4.83 · 1 bedroom · 1 bed · 1 private bath,40376511,Paula,,28806,35.586372,-82.578987,Private room,40,30,48,2023-03-25,1.83,3,347,7,
50996046,Guest suite in Asheville · ★4.85 · 1 bedroom · 1 bed · 1 private bath,40376511,Paula,,28806,35.586372,-82.578987,Private room,87,1,117,2023-09-03,4.46,3,162,64,
50996169,Home in Woodfin · ★4.61 · 2 bedrooms · 2 beds · 2 baths,3028199,Florencia,,28804,35.6541,-82.57825,Entire home/apt,91,1,179,2023-09-03,7.00,5,97,84,
50999191,Home in Asheville · ★4.99 · 2 bedrooms · 2 beds · 2 baths,61835943,Sara,,28806,35.575588,-82.575706,Entire home/apt,269,4,114,2023-09-11,4.35,1,130,57,
51065737,Rental unit in Asheville · ★4.31 · 1 bedroom · 1 bed · 1 bath,119766721,Nina,,28801,35.59257,-82.5573,Entire home/apt,95,1,116,2023-08-25,4.42,6,239,55,
51070134,Home in Asheville · ★4.93 · 4 bedrooms · 4 beds · 2.5 baths,34778306,Christine,,28803,35.49378,-82.49356,Entire home/apt,175,2,30,2023-08-20,1.16,1,89,9,
51083596,Rental unit in Asheville · ★4.89 · 1 bedroom · 1 bed · 1 bath,374979840,Stephanie,,28801,35.60023,-82.56066,Entire home/apt,89,2,191,2023-09-11,7.61,2,326,89,
51121890,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,20107175,Howard,,28801,35.600533,-82.559891,Entire home/apt,115,28,3,2022-06-01,0.14,1,106,0,
51125182,Condo in Asheville · ★4.65 · 1 bedroom · 2 beds · 1 bath,167186184,Towns,,28801,35.60347,-82.54625,Entire home/apt,146,2,23,2023-07-26,0.88,113,358,8,
51125183,Condo in Asheville · ★4.45 · 2 bedrooms · 3 beds · 1 bath,167186184,Towns,,28801,35.60188,-82.54646,Entire home/apt,166,2,31,2023-03-23,1.21,113,340,7,
51144414,Place to stay in Asheville · ★4.99 · 2 bedrooms · 2 beds · 2 baths,1003147,Jason,,28801,35.59497,-82.55329,Entire home/apt,237,1,78,2023-08-17,3.15,1,134,37,
51149286,Home in Asheville · ★4.88 · 3 bedrooms · 3 beds · 2 baths,388539039,Christopher,,28801,35.60002,-82.56047,Entire home/apt,57,28,8,2023-07-31,0.34,2,239,4,
51213408,Condo in Asheville · ★4.90 · 2 bedrooms · 5 beds · 2 baths,167186184,Towns,,28803,35.56373,-82.54018,Entire home/apt,188,2,39,2023-07-05,1.54,113,317,15,
51214506,Home in Asheville · ★4.87 · 3 bedrooms · 3 beds · 2 baths,414566451,Sergey,,28806,35.57198715209961,-82.64176940917969,Entire home/apt,135,1,103,2023-08-19,3.96,2,114,29,
51230889,Guest suite in Asheville · ★4.79 · 2 bedrooms · 2 beds · 1 bath,378955839,David,,28806,35.59348,-82.61087,Entire home/apt,125,2,24,2023-08-27,0.97,1,158,8,
51252799,Home in Asheville · ★4.78 · 2 bedrooms · 3 beds · 1.5 baths,167186184,Towns,,28804,35.62604,-82.52783,Entire home/apt,114,2,45,2023-07-27,1.74,113,344,21,
51282108,Home in Asheville · ★4.96 · 1 bedroom · 2 beds · 1 private bath,21704525,Krissy,,28804,35.60912,-82.5371,Private room,82,2,57,2023-09-10,3.88,1,253,53,
51284679,Townhouse in Asheville · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,83946753,Lynn,,28806,35.54311,-82.62516,Private room,80,2,19,2022-12-30,0.81,1,90,7,
51309707,Townhouse in Asheville · ★4.94 · 3 bedrooms · 3 beds · 3.5 baths,167186184,Towns,,28801,35.58702,-82.55523,Entire home/apt,287,2,35,2023-08-28,1.36,113,354,14,
51309708,Townhouse in Asheville · ★4.97 · 3 bedrooms · 3 beds · 3.5 baths,167186184,Towns,,28801,35.58685,-82.55541,Entire home/apt,237,2,38,2023-08-07,1.54,113,353,17,
51338187,Home in Woodfin · ★4.98 · 2 bedrooms · 3 beds · 1 bath,407835634,Anna,,28804,35.6523,-82.57711,Entire home/apt,119,2,90,2023-08-11,3.49,1,326,26,
51366656,Serviced apartment in Asheville · ★4.85 · 2 bedrooms · 2 beds · 1 bath,198187347,Jamie & Brooke,,28806,35.588,-82.62253,Entire home/apt,175,1,78,2023-08-13,3.11,2,0,33,
51410351,Guest suite in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 bath,416371574,Karen,,28805,35.59819,-82.51169,Entire home/apt,105,2,124,2023-09-11,5.03,1,48,44,
51426817,Home in Asheville · ★4.88 · 2 bedrooms · 3 beds · 1 bath,416506837,Joe And Lanesa,,28806,35.55501,-82.62063,Entire home/apt,108,3,50,2023-08-14,2.03,1,32,14,
51469099,Home in Asheville · ★4.77 · 7 bedrooms · 15 beds · 5 baths,167186184,Towns,,28803,35.48641926036213,-82.51469279748062,Entire home/apt,317,2,26,2023-08-06,1.09,113,320,9,
51482414,Guest suite in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 private bath,134512856,Earl,,28801,35.60381,-82.56662,Private room,150,2,62,2023-09-11,3.30,1,222,38,
51488337,Guest suite in Asheville · ★4.93 · 1 bedroom · 1 bed · 1 bath,59578110,Rachel,,28806,35.57691,-82.589,Entire home/apt,94,2,83,2023-09-11,3.37,1,147,34,
51517166,Home in Asheville · ★5.0 · 1 bedroom · 2 beds · 1 bath,50368305,Jennifer,,28806,35.53969,-82.6307,Entire home/apt,144,2,26,2022-08-28,1.03,1,0,0,
51534720,Guest suite in Asheville · ★4.86 · 1 bedroom · 2 beds · 1 bath,4854093,Jillian,,28806,35.5851,-82.58665,Entire home/apt,103,3,63,2023-09-04,2.48,1,151,28,
51553495,Home in Asheville · ★5.0 · 3 bedrooms · 5 beds · 2 baths,116818984,Sarah,,28801,35.60268,-82.56902,Entire home/apt,350,3,25,2023-09-04,1.08,1,115,4,
51559316,Loft in Asheville · ★4.99 · Studio · 1 bed · 1 bath,25952620,Ashton,,28801,35.59764,-82.55308,Entire home/apt,146,1,114,2023-08-27,4.51,4,241,54,
51562372,Guesthouse in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,48817320,David And Rose,,28804,35.61385,-82.55118,Entire home/apt,118,2,62,2023-09-10,2.59,1,30,33,
51562902,Home in Asheville · 2 bedrooms · 2 beds · 1 bath,242314108,Vessela Harper,,28806,35.57733,-82.60495,Entire home/apt,124,1,2,2022-01-08,0.08,1,365,0,
51562918,Cottage in Asheville · ★4.78 · 1 bedroom · 2 beds · 1 bath,348960299,Tracee,,28803,35.55611,-82.53056,Entire home/apt,140,2,18,2022-11-13,0.72,1,354,4,
51653656,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 2 baths,5308222,Jason,,28804,35.63343,-82.60991,Entire home/apt,368,2,9,2023-04-15,0.39,3,0,4,
51669500,Home in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 private bath,115164562,Peter,,28806,35.58662,-82.57715,Private room,70,1,7,2022-02-27,0.32,1,0,0,
51691471,Home in Asheville · ★4.92 · 3 bedrooms · 3 beds · 2.5 baths,24730814,Toni,,28804,35.64916,-82.57703,Entire home/apt,156,2,50,2023-08-22,2.03,3,77,18,
51706509,Guesthouse in Asheville · ★4.99 · 1 bedroom · 1 bed · 1 bath,16359857,Anna,,28804,35.63658,-82.53079,Entire home/apt,113,1,195,2023-09-10,8.23,2,330,100,
51707443,Home in Asheville · ★4.92 · 3 bedrooms · 3 beds · 1 bath,72193612,Rob,,28803,35.55586,-82.51005,Entire home/apt,159,3,50,2023-08-12,2.04,2,61,19,
51709528,Rental unit in Asheville · ★4.92 · 1 bedroom · 2 beds · 1 bath,418916464,Sarrah,,28803,35.567543029785156,-82.5333023071289,Entire home/apt,101,1,140,2023-09-04,5.63,1,348,71,
51713535,Guest suite in Arden · ★4.93 · 1 bedroom · 1 bed · 1 bath,42140695,Josué,,28704,35.47614,-82.49947,Entire home/apt,77,1,46,2023-06-24,1.96,1,74,10,
51730225,Home in Fletcher · ★5.0 · 3 bedrooms · 7 beds · 2 baths,229152481,Sandra,,28732,35.45814,-82.48132,Entire home/apt,268,2,38,2023-09-04,2.28,1,144,25,
51752014,Home in Asheville · ★4.99 · 2 bedrooms · 2 beds · 1 bath,419247317,Gene,,28806,35.51224,-82.61717,Entire home/apt,202,1,171,2023-09-12,6.95,3,343,69,
51761922,Home in Asheville · 2 bedrooms · 3 beds · 1 bath,190501150,Adam,,28801,35.60277,-82.55488,Entire home/apt,135,30,2,2022-05-07,0.09,1,363,0,
51771518,Guesthouse in Asheville · ★5.0 · 2 bedrooms · 3 beds · 1 bath,419401583,Dareth,,28805,35.58652,-82.49641,Entire home/apt,168,2,179,2023-09-08,7.26,1,290,74,
51796389,Home in Asheville · ★5.0 · 4 bedrooms · 4 beds · 3 baths,37992481,Andy,,28804,35.654488,-82.541351,Entire home/apt,425,1,28,2023-09-10,1.33,1,295,16,
51805099,Home in Woodfin · ★4.94 · 2 bedrooms · 3 beds · 2 baths,6639528,Sara,,28804,35.63961,-82.59709,Entire home/apt,120,2,100,2023-09-10,4.07,1,155,46,
51843113,Cottage in Arden · ★4.72 · 3 bedrooms · 4 beds · 2 baths,121681645,Evolve,,28704,35.47872,-82.58503,Entire home/apt,158,2,29,2023-08-06,1.21,43,345,12,
51875440,Home in Asheville · ★4.95 · 6 bedrooms · 7 beds · 5.5 baths,36793116,Mighty Tree Properties,,28806,35.61363,-82.64995,Entire home/apt,296,1,44,2023-08-06,1.77,5,330,15,
51883226,Boutique hotel in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2 baths,420259754,Elevation Lofts Hotel,,28801,35.597107,-82.552101,Private room,1008,1,4,2022-11-06,0.27,6,293,2,
51887083,Guest suite in Asheville · ★5.0 · 1 bedroom · 2 beds · 1 bath,5308222,Jason,,28804,35.63302,-82.61029,Entire home/apt,115,2,4,2022-05-24,0.17,3,0,0,
51956702,Boutique hotel in Asheville · 2 bedrooms · 1 bed · 2 baths,420259754,Elevation Lofts Hotel,,28801,35.597107,-82.552101,Private room,925,1,0,,,6,310,0,
51957373,Boutique hotel in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2 baths,420259754,Elevation Lofts Hotel,,28801,35.597107,-82.552101,Private room,675,1,3,2022-07-31,0.14,6,269,0,
51957729,Boutique hotel in Asheville · 2 bedrooms · 2 beds · 2 baths,420259754,Elevation Lofts Hotel,,28801,35.597107,-82.552101,Private room,912,1,2,2022-09-04,0.09,6,297,0,
51957993,Boutique hotel in Asheville · ★4.95 · 2 bedrooms · 2 beds · 2 baths,420259754,Elevation Lofts Hotel,,28801,35.597107,-82.552101,Private room,605,1,21,2023-08-28,0.89,6,214,11,
51968754,Guest suite in Asheville · ★4.92 · 1 bedroom · 1 bed · 1 private bath,84742245,Ezra,,28806,35.58041,-82.57401,Private room,60,3,60,2023-09-08,2.61,1,224,33,
51968843,Home in Asheville · ★4.83 · 2 bedrooms · 4 beds · 2 baths,9182758,Judy,,28806,35.57526,-82.60412,Entire home/apt,184,3,12,2023-08-27,2.35,1,149,12,
51989172,Cottage in Candler · ★4.83 · 3 bedrooms · 4 beds · 1 bath,96458068,Kelsey,,28715,35.57184,-82.65555,Entire home/apt,137,2,59,2023-05-21,2.40,1,350,12,
52011289,Townhouse in Asheville · ★4.90 · 3 bedrooms · 3 beds · 3.5 baths,167186184,Towns,,28801,35.58609,-82.55371,Entire home/apt,237,2,41,2023-07-23,1.78,113,363,19,
52011291,Townhouse in Asheville · ★4.83 · 3 bedrooms · 3 beds · 3.5 baths,167186184,Towns,,28801,35.58707,-82.55445,Entire home/apt,288,2,24,2023-08-06,0.97,113,334,8,
52056409,Guesthouse in Asheville · ★4.95 · 1 bedroom · 2 beds · 1 bath,2260255,Erin,,28803,35.49478,-82.47612,Entire home/apt,106,1,113,2023-09-04,4.68,2,340,48,
52075715,Guesthouse in Asheville · ★4.94 · 1 bedroom · 1 bed · 1 bath,34278588,Kristin,,28806,35.573879,-82.572029,Entire home/apt,87,2,50,2023-08-27,2.09,1,355,23,
52090223,Home in Asheville · 2 bedrooms · 2 beds · 1 private bath,43095235,Terra,,28806,35.57755,-82.58044,Private room,276,2,2,2022-09-12,0.16,4,180,0,
52091373,Home in Asheville · ★4.96 · 4 bedrooms · 6 beds · 3 baths,182768159,Cassie & Jeremy,,28805,35.61871,-82.48154,Entire home/apt,223,2,49,2023-09-10,2.09,2,164,19,
52101450,Guest suite in Asheville · ★4.84 · 1 bedroom · 1 bed · 1 bath,1567917,Georgeanna,,28806,35.573349,-82.61132,Entire home/apt,91,2,69,2023-08-28,2.94,1,148,32,
52102809,Guest suite in Asheville · ★4.94 · 1 bedroom · 1 bed · 1 bath,42678716,JC And John,,28806,35.50874,-82.60496,Entire home/apt,71,2,17,2022-10-10,0.70,3,255,1,
52112544,Condo in Asheville · ★4.85 · 2 bedrooms · 4 beds · 3 baths,167186184,Towns,,28801,35.59468,-82.55505,Entire home/apt,318,2,34,2023-06-29,1.47,113,310,20,
52124988,Rental unit in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,38149372,Arayna,,28806,35.60474,-82.61199,Entire home/apt,89,1,153,2023-09-10,6.58,2,159,73,
52125328,Bus in Asheville · ★4.94 · 1 bedroom · 2 beds · 1 bath,2600734,Jack,,28804,35.62799,-82.60449,Entire home/apt,187,2,33,2022-11-06,1.37,1,0,3,
52127768,Cabin in Arden · ★5.0 · 1 bedroom · 1 bed · 1 bath,42678716,JC And John,,28704,35.47422,-82.503,Entire home/apt,72,2,7,2022-11-13,0.41,3,316,1,
52142496,Yurt in Asheville · ★4.97 · 2 bedrooms · 2 beds · 1 bath,422135399,Simms,,28805,35.60696,-82.48795,Entire home/apt,146,2,149,2023-09-11,7.73,1,212,86,
52143097,Home in Asheville · ★4.98 · 3 bedrooms · 2 beds · 2.5 baths,17654471,Cicily,,28801,35.59483,-82.54567,Entire home/apt,241,3,53,2023-09-05,2.26,1,327,29,
52149843,Home in Asheville · ★4.94 · 2 bedrooms · 2 beds · 2 baths,422190367,Nevaeh,,28801,35.59724,-82.54231,Entire home/apt,192,1,237,2023-09-05,10.23,1,311,125,
52155553,Home in Arden · ★4.85 · 3 bedrooms · 4 beds · 2 baths,167186184,Towns,,28704,35.46801,-82.50816,Entire home/apt,132,2,46,2023-08-12,1.96,113,342,26,
52155554,Townhouse in Arden · ★4.88 · 3 bedrooms · 4 beds · 2 baths,167186184,Towns,,28704,35.46812,-82.5066,Entire home/apt,99,2,50,2023-08-16,2.13,113,330,39,
52155555,Condo in Asheville · ★4.79 · 2 bedrooms · 2 beds · 2 baths,167186184,Towns,,28801,35.59555,-82.55109,Entire home/apt,222,2,24,2023-08-27,1.01,113,340,6,
52190407,Guest suite in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,75682583,Michal,,28801,35.57573,-82.55995,Entire home/apt,150,30,8,2023-08-12,0.42,1,152,3,
52206234,Guesthouse in Asheville · ★5.0 · 2 bedrooms · 2 beds · 3 baths,363702711,Gabrielle,,28806,35.51409,-82.60572,Entire home/apt,115,1,4,2021-09-27,0.17,1,0,0,
52226257,Cottage in Woodfin · ★4.97 · 3 bedrooms · 6 beds · 2 baths,131057648,Luz,,28804,35.62719,-82.59229,Entire home/apt,252,2,38,2023-08-06,1.61,2,351,14,
52232865,Home in Arden · ★4.95 · 4 bedrooms · 6 beds · 2 baths,139857763,Maya,,28704,35.44225,-82.5731,Entire home/apt,116,2,100,2023-09-10,5.52,1,316,70,
52240577,Home in Asheville · ★4.92 · 3 bedrooms · 6 beds · 3 baths,232831690,Jon,,28803,35.49417,-82.51389,Entire home/apt,125,2,90,2023-08-27,3.72,9,110,28,
52265749,Home in Arden · ★4.97 · 1 bedroom · 1 bed · 1 private bath,20115078,Philip,,28704,35.45953,-82.57161,Private room,59,1,30,2022-12-30,1.24,1,0,8,
52304660,Home in Asheville · ★4.71 · 5 bedrooms · 5 beds · 4 baths,145533530,Christy,,28803,35.55909,-82.48718,Entire home/apt,473,2,62,2023-09-04,2.59,3,83,23,
52333380,Condo in Asheville · ★4.58 · 1 bedroom · 2 beds · 1 bath,205522452,Black Bear,,28801,35.59813,-82.55594,Entire home/apt,75,28,12,2023-08-29,0.53,2,318,5,
52349393,Bungalow in Asheville · ★4.80 · 1 bedroom · 1 bed · 1 bath,130289593,Ted,,28801,35.5904,-82.56416,Entire home/apt,55,30,10,2023-06-14,0.44,3,333,7,
52353435,Home in Asheville · ★4.91 · 2 bedrooms · 2 beds · 2 baths,146202451,Nathan,,28806,35.57788,-82.63297,Entire home/apt,92,2,86,2023-09-02,3.70,3,137,48,
52366902,Bungalow in Asheville · ★4.71 · 2 bedrooms · 3 beds · 1 bath,4647984,Leah,,28803,35.57134,-82.51466,Entire home/apt,121,3,17,2023-09-04,0.73,1,349,4,
52367944,Home in Woodfin · ★4.80 · 1 bedroom · 1 bed · 1 private bath,266361810,Alina,,28804,35.62133026123047,-82.57034301757812,Private room,76,2,20,2023-08-12,0.88,3,180,11,
52368270,Home in Woodfin · ★4.89 · 1 bedroom · 1 bed · 1 private bath,266361810,Alina,,28804,35.62133,-82.570343,Private room,76,2,9,2023-08-19,0.39,3,150,4,
52370777,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,154432546,Jen,,28806,35.57401,-82.58105,Entire home/apt,120,28,11,2023-07-30,0.60,2,320,6,
52385221,Tent in Asheville · ★4.36 · 1 bedroom · Half-bath,151279507,Bobby And Amanda,,28806,35.61316,-82.60514,Entire home/apt,38,2,11,2023-07-23,0.47,19,174,7,
52398541,Rental unit in Candler · ★4.92 · 1 bedroom · 2 beds · 1 bath,45910175,Brad,,28715,35.52101,-82.66989,Entire home/apt,89,2,39,2023-08-28,2.24,1,161,25,
52407559,Rental unit in Asheville · ★4.88 · 2 bedrooms · 3 beds · 2 baths,329768553,Austin,,28801,35.597935,-82.553123,Entire home/apt,186,2,135,2023-09-10,6.32,4,297,77,
52408697,Guest suite in Asheville · ★4.99 · 1 bedroom · 1 bed · 1 bath,63382608,Catherine,,28801,35.599442,-82.558548,Entire home/apt,109,2,195,2023-09-10,8.15,2,17,109,
52419566,Home in Asheville · ★4.97 · 4 bedrooms · 4 beds · 3.5 baths,121681645,Evolve,,28806,35.61149,-82.6513,Entire home/apt,457,3,37,2023-09-04,1.63,43,316,19,
52422900,Home in Arden · ★4.90 · 1 bedroom · 2 beds · 1 private bath,423445541,Tom And Carol,,28704,35.47737,-82.50257,Private room,75,28,59,2023-03-05,2.51,1,180,15,
52436930,Home in Asheville · ★4.82 · 3 bedrooms · 3 beds · 3 baths,15352414,Dawon,,28806,35.61179,-82.592049,Entire home/apt,186,3,104,2023-09-04,4.35,1,76,50,
52438122,Cottage in Asheville · ★4.99 · 2 bedrooms · 2 beds · 1.5 baths,424428643,Eric,,28806,35.56894,-82.63171,Entire home/apt,225,2,69,2023-07-23,2.93,2,256,17,
52441016,Home in Asheville · 2 bedrooms · 3 beds · 2 baths,424026604,Terry,,28806,35.62662,-82.66558,Entire home/apt,107,30,2,2022-07-18,0.10,1,358,0,
52458524,Cottage in Asheville · ★4.87 · 2 bedrooms · 3 beds · 1 bath,237386633,Michael,,28806,35.60096,-82.60806,Entire home/apt,35,1,76,2023-09-07,3.22,3,332,44,
52465101,Cottage in Asheville · ★4.98 · 2 bedrooms · 2 beds · 1.5 baths,424428643,Eric,,28806,35.57086,-82.63155,Entire home/apt,225,2,58,2023-09-03,2.47,2,172,18,
52471532,Townhouse in Arden · ★4.19 · 3 bedrooms · 4 beds · 2 baths,167186184,Towns,,28704,35.46775,-82.50665,Entire home/apt,133,2,16,2023-05-29,0.69,113,340,5,
